Geoname ID;Name;ASCII Name;Alternate Names;Feature Class;Feature Code;Country Code;Country name EN;Country Code 2;Admin1 Code;Admin2 Code;Admin3 Code;Admin4 Code;Population;Elevation;DIgital Elevation Model;Timezone;Modification date;LABEL EN;Coordinates
468042;Yelan’-Kolenovskiy;Yelan'-Kolenovskiy;Elan'-Kolenovskij,Yelan'-Kolenovskiy,Yelan’-Kolenovskiy,Елань-Коленовский;P;PPL;RU;Russian Federation;;86;;;;4112;;99;Europe/Moscow;2012-01-17;Russian Federation;51.1632, 41.151
468587;Yavas;Yavas;Iavas,Javas,Javasz,Javaz,Jawas,Yavas,ya wa si,yabaseu,yawas  rwsyh,Яваз,Явас,Յավաս,یاواس، روسیه,亚瓦斯,야바스;P;PPL;RU;Russian Federation;;46;;;;7783;;109;Europe/Moscow;2012-01-17;Russian Federation;54.4159, 42.8491
471501;Vostochnyy;Vostochnyy;Stalinskiy,Vostochnyj,Vostochnyy,Восточный;P;PPLX;RU;Russian Federation;;48;;;;13011;;168;Europe/Moscow;2012-01-17;Russian Federation;55.81667, 37.86667
473122;Vlasikha;Vlasikha;Sovkhoz Vlasikho,Vlasikha,Власиха;P;PPLA2;RU;Russian Federation;;47;;;;0;;194;Europe/Moscow;2023-07-11;Russian Federation;55.68423, 37.19661
476055;Velikodvorskiy;Velikodvorskiy;Velikodvorskij,Velikodvorskiy,Великодворский;P;PPL;RU;Russian Federation;;83;;;;2218;;122;Europe/Moscow;2012-01-17;Russian Federation;55.24996, 40.6678
477432;Vachi;Vachi;Vachi,Vatsji,Вачи;P;PPLA2;RU;Russian Federation;;17;;;;714;;1719;Europe/Moscow;2023-10-06;Russian Federation;42.07381, 47.21474
478132;Ust’-Donetskiy;Ust'-Donetskiy;Kreslovskiy,Krestovskiy,Ust'-Doneckij,Ust'-Donetskiy,Ust-Donetskij,Ust’-Donetskiy,Усть-Донецкий;P;PPLA2;RU;Russian Federation;;61;;;;11357;;69;Europe/Moscow;2020-06-10;Russian Federation;47.64189, 40.87182
480562;Tula;Tula;TYA,Toela,Toula,Tul,Tula,Tula i Russland,Tulae,Tulo,Tuła,Tûla,toura,tu la,tulla,twla,twla  rws,twlh,Τούλα,Тулæ,Тулă,Тула,Туло,Տուլա,טולה,تولا,تولا، روس,ٹولا,ტულა,トゥーラ,圖拉,툴라;P;PPLA;RU;Russian Federation;;76;;;;482873;;161;Europe/Moscow;2022-10-02;Russian Federation;54.19609, 37.61822
482589;Tlyarata;Tlyarata;Tljarata,Tlyarata,Tlyarota,Тлярата;P;PPLA2;RU;Russian Federation;;17;;;;1898;;1711;Europe/Moscow;2023-10-06;Russian Federation;42.10552, 46.35416
484670;Taman’;Taman';Taman,Taman',Tamanskaja,Tamanskaya,Taman’,Тамань;P;PPL;RU;Russian Federation;;38;;;;9417;;16;Europe/Moscow;2020-06-10;Russian Federation;45.2117, 36.71609
485699;Svetlogorsk;Svetlogorsk;Rauschen,Raushed,Rausiai,Raušiai,Svetlagorsk,Svetlogors'k,Svetlogorsk,Svetlogorsk i Kaliningrad oblast,Svetlogorska,Svetlogorskas,Svetloqorsk,Swetlogorsk,Swietlogorsk,Swietłogorsk,seubeteullogoleuseukeu,sftlwghwrsk,si wei te luo ge er si ke,suvuetorogorusuku,swtlwgwrsk  kalynyngrad,Светлагорск,Светлогорск,Свєтлогорськ,سفتلوغورسك,سوتلوگورسک، کالینینگراد,スヴェトロゴルスク,斯韋特洛戈爾斯克,스베틀로고르스크;P;PPLA2;RU;Russian Federation;;23;825115;;;11000;;44;Europe/Kaliningrad;2019-09-05;Russian Federation;54.93987, 20.15479
486626;Sukhodol;Sukhodol;Sukhodol,Суходол;P;PPL;RU;Russian Federation;;65;;;;14296;;87;Europe/Samara;2012-01-17;Russian Federation;53.90063, 51.2117
488466;Staroye Drozhzhanoye;Staroye Drozhzhanoye;Drozhzhannoye,Drozhzhanovo,Drozhzhanoye,Staroe Drozhzhanoe,Staroje Drozjzjanoje,Staroye Drozhzhanoye,Старое Дрожжаное;P;PPL;RU;Russian Federation;;73;;;;3338;;178;Europe/Moscow;2012-01-17;Russian Federation;54.72657, 47.56766
488635;Staroshcherbinovskaya;Staroshcherbinovskaya;Staro Schtscherbinowskaja,Staro-Scherbinowskaja,Staroshcherbinovskaya,Starosherbinovskaya,Staroshherbinovskaja,Starosjtsjerbinovskaja,Старощербиновская;P;PPLA2;RU;Russian Federation;;38;;;;18785;;18;Europe/Moscow;2021-11-10;Russian Federation;46.6268, 38.6739
488852;Starodub;Starodub;Staradub,Starodoub,Starodub,Staroduba,Starodubas,Starodubum,astarwdwb,seutalodupeu,si ta luo du bu,starwdwb,sutarodoubu,Старадуб,Стародуб,Стародуб балһсн,סטארודוב,استارودوب,ستارودوب,スタロドゥーブ,斯塔羅杜布,스타로두프;P;PPLA2;RU;Russian Federation;;10;;;;18539;;179;Europe/Moscow;2023-04-05;Russian Federation;52.58501, 32.76314
489290;Stanovoye;Stanovoye;Ploskoe,Ploskoye,Stanovoe,Stanovoye,Плоское,Становое;P;PPLA2;RU;Russian Federation;;43;;;;5211;;225;Europe/Moscow;2023-12-11;Russian Federation;52.76115, 38.3439
490377;Sosnovaya Polyana;Sosnovaya Polyana;Sosnovaja Poljana,Sosnovaya Polyana,Vahvaisi,Сосновая Поляна;P;PPLX;RU;Russian Federation;;66;542231;;;48271;;17;Europe/Moscow;2015-08-17;Russian Federation;59.83528, 30.14667
490914;Solomenskoye;Solomenskoye;Solomenskoe,Solomenskoje,Solomenskoye,Соломенское;P;PPL;RU;Russian Federation;;70;;;;3096;;163;Europe/Moscow;2012-01-17;Russian Federation;44.21667, 44.35278
491538;Snegiri;Snegiri;Snegiri,Snigiri,Снегири;P;PPL;RU;Russian Federation;;47;;;;3465;;216;Europe/Moscow;2012-01-17;Russian Federation;55.88867, 37.02421
492596;Siukh;Siukh;Siukh,Сиух;P;PPL;RU;Russian Federation;;17;;;;3425;;1901;Europe/Moscow;2012-01-17;Russian Federation;42.5999, 46.54462
493702;Mikhaylovsk;Mikhaylovsk;Michailowsk,Mihajlovsk,Mikhajlovsk,Mikhaylovsk,Mikhaylovska,Mikhaylovskoye,Shpakovskoe,Shpakovskoye,Sjpakovskoje,Михайловск,Шпаковское;P;PPLA2;RU;Russian Federation;;70;;;;59198;;428;Europe/Moscow;2024-01-09;Russian Federation;45.13097, 42.02703
494920;Shemursha;Shemursha;Shemursha,Sjemursja,Шемурша;P;PPL;RU;Russian Federation;;16;;;;3690;;160;Europe/Moscow;2019-09-01;Russian Federation;54.88663, 47.51893
495515;Shaturtorf;Shaturtorf;Poselok Tsentral'nyy,Posëlok Tsentral’nyy,Shaturtorf,Sjaturtorf,Tsentral'ny,Tsentral’ny,Шатурторф;P;PPL;RU;Russian Federation;;47;;;;3312;;137;Europe/Moscow;2012-01-17;Russian Federation;55.56711, 39.42129
495918;Shalushka;Shalushka;Shalushka,Sjalusjka,Шалушка;P;PPL;RU;Russian Federation;;22;;;;11577;;493;Europe/Moscow;2012-01-17;Russian Federation;43.5325, 43.56611
497218;Semikarakorsk;Semikarakorsk;Semikarakors'k,Semikarakorsk,Semikarakorskaya,Semikarakorskiy,Semikarakovskaya,smykarakwrsk,xie mi ka la ke er si ke,Семикаракорск,Семикаракорск балһсн,Семикаракорськ,Семікаракорск,Սեմիկարակորսկ,سميكاراكورسك,سمیکاراکورسک,謝米卡拉科爾斯克;P;PPLA2;RU;Russian Federation;;61;;;;23583;;13;Europe/Moscow;2019-09-05;Russian Federation;47.51675, 40.80577
498001;Sebezh;Sebezh;Sebej,Sebesch,Sebez,Sebezas,Sebezh,Sebezj,Sebeĵ,Sebež,Sebežas,Siebiez,Siebież,sbj,sbzh,sebeji,sebesi,xie bie ri,Себеж,سبج,سبژ,セーベジ,謝別日,세베시;P;PPLA2;RU;Russian Federation;;60;;;;6688;;137;Europe/Moscow;2023-06-14;Russian Federation;56.28607, 28.48327
498035;Sazonovo;Sazonovo;Belyye Kresty,Sazonovo,Сазоново;P;PPL;RU;Russian Federation;;85;;;;3509;;136;Europe/Moscow;2012-01-17;Russian Federation;59.0919, 35.2268
499535;Sadovoye;Sadovoye;Sadovoe,Sadovoje,Sadovoye,Sadowoje,Садовое;P;PPL;RU;Russian Federation;;24;;;;6333;;33;Europe/Moscow;2012-01-17;Russian Federation;47.7772, 44.5208
503682;Putyatino;Putyatino;Putjanino,Putjatino,Putyatino,Путянино,Путятино;P;PPLA2;RU;Russian Federation;;62;;;;3044;;128;Europe/Moscow;2023-06-14;Russian Federation;54.16009, 41.11736
504576;Protvino;Protvino;Protvino,Protwino,brwtfynw,prwtwynw,pu luo te wei nuo,Протвино,Протвино балһсн,Протвіно,بروتفينو,پروتوینو,普羅特維諾;P;PPL;RU;Russian Federation;;47;;;;37329;;134;Europe/Moscow;2012-02-28;Russian Federation;54.86821, 37.21583
505256;Primorka;Primorka;Kosa Kuryacha,Primorka,Primorskoye,Приморка;P;PPL;RU;Russian Federation;;61;;;;3780;;24;Europe/Moscow;2012-01-17;Russian Federation;47.28395, 39.06408
505269;Primorsk;Primorsk;B'yerke,Bjoerkoe,Bjorko,Björkö,B’yërkë,Koivisto,Koyvisto,Primors'k,Primorsk,Primorska,Primorskas,Prymorsk,brymwrsk,peulimoleuseukeu,prymwrsk  awblast lnyngrad,pu li mo er si ke,Приморск,Приморськ,Прыморск,بريمورسك,پریمورسک، اوبلاست لنینگراد,პრიმორსკი,普里莫爾斯克,프리모르스크;P;PPL;RU;Russian Federation;;42;;;;5107;;-9999;Europe/Moscow;2019-11-20;Russian Federation;60.36622, 28.60615
508656;Pochep;Pochep;Pochep,Pocher,Pochjop,Pochëp,Potschep,Potsjep,Почеп,Почёп;P;PPLA2;RU;Russian Federation;;10;508648;;;15100;;163;Europe/Moscow;2023-04-05;Russian Federation;52.9331, 33.44702
511785;Pechory;Pechory;Pechery,Pechori,Pechory,Pecori,Pecory,Petchory,Petschory,Petseri,Petsjory,Petzuria,Peĉori,Pečori,Pečory,Pieczory,Pjachory,Pjecory,Pječory,Vyru Pechory,bytshwry,pchwry,pecholi,pechorui,pu qiao lei,pzwry,Печори,Печоры,Пячоры,פצורי,بيتشوري,پچوری,ペチョールィ,普喬雷,페초리;P;PPL;RU;Russian Federation;;60;;;;13246;;92;Europe/Moscow;2019-09-05;Russian Federation;57.81642, 27.6119
512947;Pamyat’ Parizhskoy Kommuny;Pamyat' Parizhskoy Kommuny;Pamjat Parizjskoj Kommuny,Pamjat' Parizhskoj Kommuny,Pamyat' Parizhskoy Kommuny,Pamyat’ Parizhskoy Kommuny,Parizhskaya Kommuna,Parizhskoy Kommuny,Память Парижской Коммуны;P;PPL;RU;Russian Federation;;51;;;;4003;;79;Europe/Moscow;2020-06-10;Russian Federation;56.1048, 44.4952
514246;Oster;Oster;Oster,Остер;P;PPL;RU;Russian Federation;;69;;;;1894;;195;Europe/Moscow;2012-01-17;Russian Federation;54.017, 32.8019
514572;Osinki;Osinki;Osinki,Осинки;P;PPL;RU;Russian Federation;;65;;;;3103;;100;Europe/Samara;2012-01-17;Russian Federation;52.8432, 49.5132
515267;Omutninsk;Omutninsk;Amutninsk,Omoutninsk,Omutinisk,Omutninsk,Omutnyinszk,ao mu te ning si ke,awmwtnynsk,Амутнінск,Омутнинск,Омутњинск,أوموتنينسك,اوموتنینسک,奧穆特寧斯克;P;PPLA2;RU;Russian Federation;;33;;;;25364;;184;Europe/Kirov;2024-01-09;Russian Federation;58.67015, 52.19313
515558;Ol’gino;Ol'gino;Ol'gino,Olgino,Olino,Ol’gino,Ristikylae,Ristikylä,Ольгино;P;PPL;RU;Russian Federation;;42;;;;7600;;28;Europe/Moscow;2020-06-10;Russian Federation;59.83702, 29.92266
516710;Nurma;Nurma;Nurma,Nurmi,Нурма;P;PPL;RU;Russian Federation;;42;;;;3256;;59;Europe/Moscow;2013-11-10;Russian Federation;59.55, 31.01667
516716;Nurlat;Nurlat;Noerlat,Norlat,Nourlat,Nurlat,Nurłat,nu er la te,nuleullateu,nururato,nwrlat,Норлат,Нурлат,نورلات,ヌルラト,努爾拉特,누를라트;P;PPL;RU;Russian Federation;;73;515836;;;34451;151;156;Europe/Moscow;2019-09-05;Russian Federation;54.42766, 50.80511
517503;Novoye Leushino;Novoye Leushino;Nov.Leushino,Novoe Leushino,Novoye Leushino,Нов.Леушино,Новое Леушино;P;PPL;RU;Russian Federation;;21;;;;1565;;130;Europe/Moscow;2014-06-27;Russian Federation;56.80732, 40.51443
521416;Nikulino;Nikulino;Nikulino,Никулино;P;PPLH;RU;Russian Federation;;48;;;;30000;;180;Europe/Moscow;2016-04-06;Russian Federation;55.66943, 37.46598
522402;Neverkino;Neverkino;Neverkino,Неверкино;P;PPL;RU;Russian Federation;;57;;;;5105;;228;Europe/Moscow;2019-09-03;Russian Federation;52.78541, 46.74174
522790;Nelazskoye;Nelazskoye;Nelazskoe,Nelazskoje,Nelazskoye,Нелазское;P;PPL;RU;Russian Federation;;85;;;;2101;;134;Europe/Moscow;2013-03-29;Russian Federation;59.18919, 37.63963
523090;Nazar'yevo;Nazar'yevo;Nazar'evo,Nazar’yevo,posjolok Nazar'evo,Назарьево,посёлок Назарьево;P;PPL;RU;Russian Federation;;47;;;;2500;;185;Europe/Moscow;2014-09-10;Russian Federation;55.67417, 37.04028
524311;Murino;Murino;Moerino,Murino,Murinskas,Muryna,Muurola,mu li nuo,Мурино,Мурына,Муріно,Մուրինո,穆里诺;P;PPL;RU;Russian Federation;;42;;;;7023;;15;Europe/Moscow;2023-06-03;Russian Federation;60.04796, 30.45204
524423;Muranovo;Muranovo;Muranovo,Мураново;P;PPL;RU;Russian Federation;;47;;;;6500;;225;Europe/Moscow;2012-01-17;Russian Federation;56.18333, 37.9
524736;Mozdok;Mozdok;Maezdaeg,Masdok,Mazdok,Mehzdehgu,Mosdok,Mozdok,Mozdoko,Mæzdæg,mo ci duo ke,mojeudokeu,mozudoku,mwzdwk,Мæздæг,Маздок,Моздок,Моздок балһсн,Мэздэгу,Մոզդոկ,موزدوك,موزدوک,მოზდოკი,モズドク,莫兹多克,모즈도크;P;PPLA2;RU;Russian Federation;;68;;;;40823;;133;Europe/Moscow;2024-01-09;Russian Federation;43.73976, 44.65157
528293;Maykop;Maykop;Maikop,Maikopas,Majkop,Majkopo,Majkuop,Maykop,Maïkop,Myekuuapeh,maikopeu,maikopu,myyqwp,Майкоп,Майкъоп,Мајкоп,Мыекъуапэ,מייקופ,マイコープ,마이코프;P;PPLA;RU;Russian Federation;;01;11205694;;;141970;;227;Europe/Moscow;2023-05-28;Russian Federation;44.60778, 40.10583
529610;Manas;Manas;Manas,Manaskent,Манас,Манаскент;P;PPL;RU;Russian Federation;;17;;;;5216;;56;Europe/Moscow;2014-06-27;Russian Federation;42.72749, 47.67846
531820;Malakhovka;Malakhovka;Malakhovka,Малаховка;P;PPL;RU;Russian Federation;;47;;;;18399;;137;Europe/Moscow;2012-01-17;Russian Federation;55.64776, 38.02486
534174;Lopatinskiy;Lopatinskiy;Dvoriki,Lopatinskij,Lopatinskiy,Lopatinskiy Rudnik,Лопатинский;P;PPL;RU;Russian Federation;;47;;;;14219;;122;Europe/Moscow;2012-01-17;Russian Federation;55.34101, 38.72366
534245;Lopandino;Lopandino;Lopandin,Lopandino,Лопандино;P;PPL;RU;Russian Federation;;10;;;;1938;;197;Europe/Moscow;2022-04-16;Russian Federation;52.46889, 34.81679
534838;Liski;Liski;Georgiu-Dezh,Liski,Novopokrovka,Svoboda,li si ji,lysky,Лиски,Лиски балһсн,Ліскі,ليسكي,لیسکی,利斯基;P;PPL;RU;Russian Federation;;86;;;;55939;;109;Europe/Moscow;2019-09-05;Russian Federation;50.98405, 39.51545
535531;Levashevo;Levashevo;Levasheva,Levashevo,Levashovo,Levasjovo,Левашово;P;PPL;RU;Russian Federation;;88;;;;1204;;128;Europe/Moscow;2015-02-16;Russian Federation;57.64451, 40.52401
535734;Lesnoy;Lesnoy;Lesnoj,Lesnoy,Lesnoye,Лесной;P;PPL;RU;Russian Federation;;33;;;;6915;;174;Europe/Kirov;2012-01-17;Russian Federation;59.781, 52.12838
535744;Lesnoy;Lesnoy;Lesnoj,Lesnoy,Лесной;P;PPL;RU;Russian Federation;;62;;;;7335;;137;Europe/Moscow;2012-01-17;Russian Federation;54.2125, 40.4713
536398;Lefortovo;Lefortovo;Lefortovo,Лефортово;P;PPLX;RU;Russian Federation;;48;;;;91000;;144;Europe/Moscow;2013-04-02;Russian Federation;55.76667, 37.7
539147;Kungur;Kungur;Koengoer,Koungour,Kungur,Kunqur,kun gu er,kung-guleu,kunguleu,kwnghwr,kwngwr,Кунгур,Кӧҥгыр,Көңгер,كونغور,کونگور,昆古爾,쿤구르,쿵구르;P;PPLA2;RU;Russian Federation;;90;;;;66389;;120;Asia/Yekaterinburg;2019-09-05;Russian Federation;57.4368, 56.9593
539537;Kuleshovka;Kuleshovka;Kuleshovka,Kulesjovka,Kulischewka,Кулешовка;P;PPL;RU;Russian Federation;;61;;;;14668;;6;Europe/Moscow;2012-01-17;Russian Federation;47.07802, 39.55794
541550;Krasnyy Oktyabr’;Krasnyy Oktyabr';Krasnyj Oktjabr,Krasnyj Oktjabr',Krasnyy Oktyabr',Krasnyy Oktyabr’,Poselok Krasnyy Oktyabr',Posëlok Krasnyy Oktyabr’,Красный Октябрь;P;PPL;RU;Russian Federation;;83;;;;1189;;129;Europe/Moscow;2012-01-17;Russian Federation;56.10347, 41.38395
542133;Krasnoyarskiy;Krasnoyarskiy;Krasnojarskij,Krasnoyarskiy,Красноярский;P;PPL;RU;Russian Federation;;55;;;;3218;;318;Asia/Yekaterinburg;2012-01-17;Russian Federation;51.965, 59.89667
542213;Krasnoslobodsk;Krasnoslobodsk;Krasnaslabodsk,Krasnaya Sloboda,Krasnoslobodsk,Krasnoslobodsk i Volgograd oblast,Krasnosłobodsk,Sloboda,ke la si nuo si luo bo ci ke,krasnwlwbdsk,krasnwslwbwdsk  awblast wlgwgrad,Краснаслабодск,Краснослободск,Краснослободск балһсн,كراسنولوبدسك,کراسنوسلوبودسک، اوبلاست ولگوگراد,克拉斯諾斯洛博茨克;P;PPL;RU;Russian Federation;;84;;;;14334;;-4;Europe/Volgograd;2019-09-05;Russian Federation;48.70708, 44.57702
543348;Kozel’sk;Kozel'sk;Kozel'sk,Kozelsk,Kozel’sk,Козельск;P;PPLA2;RU;Russian Federation;;25;;;;19500;;164;Europe/Moscow;2023-05-11;Russian Federation;54.0366, 35.77088
543633;Kotovo;Kotovo;Katovo,Kotava,Kotovo,Kotowo,Kótovo,ke tuo wo,kwtwfw,kwtwfw  awblast wlgwgrad,Котава,Котово,Котово балһсн,كوتوفو,کوتوفو، اوبلاست ولگوگراد,科托沃;P;PPL;RU;Russian Federation;;84;;;;26981;;148;Europe/Volgograd;2019-09-05;Russian Federation;50.32113, 44.80119
545168;Kopanskaya;Kopanskaya;Kopanskaja,Kopanskaya,Копанская;P;PPL;RU;Russian Federation;;38;;;;4008;;13;Europe/Moscow;2022-04-16;Russian Federation;46.27866, 38.47985
545690;Komsomol'skoye;Komsomol'skoye;Bol'shiye Koshelei,Bol'shoy Kosheley,Komsomol'skoe,Komsomol'skoye,Komsomolskoje,Kosheley,Комсомольское;P;PPL;RU;Russian Federation;;16;;;;4839;;118;Europe/Moscow;2019-09-01;Russian Federation;55.25667, 47.54608
548763;Kikerino;Kikerino;Kikerino,Kikkeri,Кикерино;P;PPL;RU;Russian Federation;;42;;;;1995;;139;Europe/Moscow;2019-09-04;Russian Federation;59.46466, 29.62729
549424;Khosta;Khosta;Khosta,Хоста;P;PPL;RU;Russian Federation;;38;6695246;;;20000;;13;Europe/Moscow;2013-01-25;Russian Federation;43.51484, 39.86825
550902;Kez;Kez;Kez,Кез;P;PPLA2;RU;Russian Federation;;80;;;;10792;;207;Europe/Samara;2012-04-05;Russian Federation;57.8957, 53.7132
551070;Kenzhe;Kenzhe;Kenzhe,Kenzje,Кенже;P;PPL;RU;Russian Federation;;22;;;;10636;;525;Europe/Moscow;2020-03-07;Russian Federation;43.49857, 43.55413
552895;Karagach;Karagach;Inalov,Karagach,Karagachevo,Karagatsj,Карагач;P;PPL;RU;Russian Federation;;22;;;;5870;;269;Europe/Moscow;2012-01-17;Russian Federation;43.80528, 43.775
553609;Kamenka;Kamenka;Kamenka,Kamienka,Kàmenka,ka mian ka,kamnka,Каменка,Կամենկա,کامنکا,کامینکا، میزینسکی ضلع، آرخانگلسک اوبلاست,卡缅卡;P;PPL;RU;Russian Federation;;06;;;;3258;;9;Europe/Moscow;2012-04-05;Russian Federation;65.8835, 44.1272
553655;Kamenka;Kamenka;Kamenka,Каменка;P;PPL;RU;Russian Federation;;21;;;;4124;;99;Europe/Moscow;2012-01-17;Russian Federation;57.39214, 41.79383
553791;Kamenetskiy;Kamenetskiy;Kameneckij,Kamenetskij,Kamenetskiy,Каменецкий;P;PPL;RU;Russian Federation;;76;;;;2788;;233;Europe/Moscow;2012-01-17;Russian Federation;54.01353, 38.22115
554806;Izmalkovo;Izmalkovo;Izmalkovo,Измалково;P;PPLA2;RU;Russian Federation;;43;;;;4072;;243;Europe/Moscow;2023-12-11;Russian Federation;52.68819, 37.96638
557706;Elin-Yurt;Elin-Yurt;Ali-Jurt,Ali-Yurt,Ehlin-Jurt,Elin-Jurt,Elin-Yurt,Gvardejskoe,Gvardejskoje,Gvardeyskoe,Gvardeyskoye,Ielin-Jurt,Yelin-Yurt,Èlin-Jurt,Іелин-Юрт,Али-Юрт,Гвардейское,Элин-Юрт;P;PPL;RU;Russian Federation;;12;523654;;;7200;;108;Europe/Moscow;2022-09-28;Russian Federation;43.67306, 44.95889
561560;Gergebil’;Gergebil';Geregebil',Geregebil’,Gergebel',Gergebel’,Gergebil,Gergebil',Gergebil’,Гергебиль;P;PPLA2;RU;Russian Federation;;17;;;;5107;;729;Europe/Moscow;2023-10-06;Russian Federation;42.50472, 47.06611
563464;Engels;Engels;Ehngel's,Engel's,Engeljs,Engels,Engels an der Wolga,Engel’s,Pokrovsk,Pokrovskaya,Энгельс;P;PPL;RU;Russian Federation;;67;;;;196011;;12;Europe/Saratov;2022-10-07;Russian Federation;51.48389, 46.10528
563522;Elektrougli;Elektrougli;Ehlektravugli,Ehlektrougli,Elektroiugli,Elektroougli,Elektrouegli,Elektrougli,Elektrouqli,Elektroügli,ai lie ke te luo wu ge li,alktrwgly,alyktrwawgly,aylyktrwghly,erekutorouguri,yellegteulougeulli,Ėlektrougli,Електроугли,Електроуглі,Электравуглі,Электроугли,Электроугли балһсн,إيليكتروغلي,الکتروگلی,الیکترواوگلی,エレクトロウグリ,埃列克特羅烏格利,옐렉트로우글리;P;PPL;RU;Russian Federation;;47;;;;20000;;145;Europe/Moscow;2019-09-05;Russian Federation;55.72445, 38.20908
563705;Dzerzhinskiy;Dzerzhinskiy;Dzerzhinskij,Dzerzhinskiy,Dzerzjinskij,Дзержинский;P;PPLA2;RU;Russian Federation;;47;;;;41146;;164;Europe/Moscow;2023-07-11;Russian Federation;55.62868, 37.8443
563719;Dyurtyuli;Dyurtyuli;Djurtjuli,Dyrtyli,Dyurtyuli,Дюртюли;P;PPL;RU;Russian Federation;;08;;;;31087;;86;Asia/Yekaterinburg;2012-01-17;Russian Federation;55.49106, 54.86883
566393;Deshovki;Deshovki;Deshovka,Deshovki,Desjovki,Дешовки;P;PPL;RU;Russian Federation;;25;;;;1042;;165;Europe/Moscow;2020-03-07;Russian Federation;54.00192, 35.78812
567177;Danilovka;Danilovka;Danilovka,Даниловка;P;PPL;RU;Russian Federation;;84;;;;5956;;112;Europe/Volgograd;2012-01-17;Russian Federation;50.35573, 44.11681
568429;Chertkovo;Chertkovo;Chertkovo,Tsjertkovo,Чертково;P;PPLA2;RU;Russian Federation;;61;;;;11000;;144;Europe/Moscow;2017-08-01;Russian Federation;49.38451, 40.14723
568954;Chërnaya Kholunitsa;Chernaya Kholunitsa;Chernaja Kholunica,Chernaya Kholunitsa,Chjornaja Kholunica,Chërnaya Kholunitsa,Tsjernaja Kholunitsa,Черная Холуница,Чёрная Холуница;P;PPL;RU;Russian Federation;;33;;;;1539;;190;Europe/Kirov;2014-06-27;Russian Federation;58.85115, 51.71545
572091;Borovoy;Borovoy;Borovoj,Borovoy,Borovyj,Borovyy,Боровой,Боровый;P;PPL;RU;Russian Federation;;34;;;;1821;;179;Europe/Moscow;2012-01-17;Russian Federation;63.23005, 52.89031
572665;Bor;Bor;Bor,Bor i Nizjegorod oblast,Boras,Motavka,bo er,boleu,bwr,bwr  astan nyzhny nwwgwrwd,Бор,بور,بور، استان نیژنی نووگورود,博爾,보르;P;PPLA2;RU;Russian Federation;;51;12041480;;;60647;;82;Europe/Moscow;2023-12-11;Russian Federation;56.35944, 44.07304
573295;Bol’shoye Soldatskoye;Bol'shoye Soldatskoye;Bol'she Soldatskoye,Bol'shoe Soldatskoe,Bol'shoye Soldatskoye,Bolsjoje Soldatskoje,Bol’she Soldatskoye,Bol’shoye Soldatskoye,Soldatskoye,Большое Солдатское;P;PPLA2;RU;Russian Federation;;41;;;;0;;182;Europe/Moscow;2023-10-06;Russian Federation;51.33795, 35.50665
573634;Bol’shoye Gryzlovo;Bol'shoye Gryzlovo;Bol'shoe Gryzlovo,Bol'shoye Grizlovo,Bol'shoye Gryzlovo,Bol’shoye Grizlovo,Bol’shoye Gryzlovo,Verkhneye Gryzlovo,Большое Грызлово;P;PPL;RU;Russian Federation;;47;;;;1328;;204;Europe/Moscow;2020-06-10;Russian Federation;54.80033, 37.63939
577375;Berezayka;Berezayka;Berezajaka,Berezajka,Berezayka,Березайка;P;PPL;RU;Russian Federation;;77;;;;2432;;168;Europe/Moscow;2012-01-17;Russian Federation;57.98833, 33.90361
578641;Bavleny;Bavleny;Bavieni,Bavleny,Бавлены;P;PPL;RU;Russian Federation;;83;;;;3209;;190;Europe/Moscow;2012-01-17;Russian Federation;56.39448, 39.56504
578974;Barsukovskaya;Barsukovskaya;Barsukovskaja,Barsukovskaya,Барсуковская;P;PPL;RU;Russian Federation;;70;;;;5529;;277;Europe/Moscow;2012-01-17;Russian Federation;44.7632, 41.8191
579492;Balakovo;Balakovo;BWO,Balakova,Balakovas,Balakovo,Balakowo,Bałakowo,ba la ke wo,balakwfw,balakww,ballakobo,Балакова,Балаково,Балаково балһсн,بالاكوفو,بالاکوفو,بالاکوو,巴拉科沃,발라코보;P;PPL;RU;Russian Federation;;67;;;;199572;;28;Europe/Saratov;2019-09-05;Russian Federation;52.02782, 47.8007
581359;Apastovo;Apastovo;Apas,Apastava,Apastovo,Apastowo,Apasztovo,Apàstovo,a pa si tuo wo,abastwfw,apastwww,Апас,Апастава,Апастово,آپاستووو,أباستوفو,阿帕斯托沃;P;PPL;RU;Russian Federation;;73;581358;;;4575;;90;Europe/Moscow;2012-01-17;Russian Federation;55.20293, 48.51091
582164;Anastasiyevka;Anastasiyevka;Anastas'yevka,Anastasievka,Anastasijevka,Anastasiyevka,Anastassjewska,Anastas’yevka,Анастасиевка;P;PPL;RU;Russian Federation;;61;;;;1684;;57;Europe/Moscow;2010-08-16;Russian Federation;47.56072, 38.52837
582181;Anapskaya;Anapskaya;Anapskaja,Anapskaya,Анапская;P;PPL;RU;Russian Federation;;38;;;;13965;;16;Europe/Moscow;2012-01-17;Russian Federation;44.89671, 37.386
583034;Aleksandrovskaya;Aleksandrovskaya;Aleksandrovskaja,Aleksandrovskaya,Aleksandrovskiy,Александровская;P;PPLX;RU;Russian Federation;;66;;;;4000;;1;Europe/Moscow;2016-10-15;Russian Federation;60.05168, 29.97935
